,geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
593344,6103,6087,-122.23388486645332,40.12573617716245,-122.00978740939895,37.02160590618132,2019-07-31,31,606.0
593349,6103,6041,-122.23388486645332,40.12573617716245,-122.74885854934313,38.05518332680756,2019-07-31,4,78.0
593351,6103,6033,-122.23388486645332,40.12573617716245,-122.75318391622451,39.099645340199004,2019-07-31,7,136.0
593352,6103,6045,-122.23388486645332,40.12573617716245,-123.43155391611874,39.4336238311982,2019-07-31,8,156.0
593356,6103,6093,-122.23388486645332,40.12573617716245,-122.54036776276807,41.59268663385888,2019-07-31,33,645.0
593361,6103,6103,-122.23388486645332,40.12573617716245,-122.23388486645332,40.12573617716245,2019-07-31,5241,102502.0
593363,6103,6057,-122.23388486645332,40.12573617716245,-120.76875211635961,39.30136957890384,2019-07-31,5,97.0
593364,6103,6017,-122.23388486645332,40.12573617716245,-120.52464692761319,38.778737973176135,2019-07-31,3,58.0
593375,6103,6115,-122.23388486645332,40.12573617716245,-121.35126271836053,39.26900767275675,2019-07-31,8,156.0
593378,6103,6101,-122.23388486645332,40.12573617716245,-121.69484234013284,39.03452288404048,2019-07-31,12,234.0
593379,6103,6021,-122.23388486645332,40.12573617716245,-122.39220680724118,39.59840476989015,2019-07-31,102,1994.0
593380,6103,6047,-122.23388486645332,40.12573617716245,-120.71768800001988,37.19187047087785,2019-07-31,8,156.0
593384,6103,6011,-122.23388486645332,40.12573617716245,-122.23702845533448,39.177573134127535,2019-07-31,23,449.0
593385,6103,6015,-122.23388486645332,40.12573617716245,-123.95780135791581,41.7449423699455,2019-07-31,2,39.0
593386,6103,6049,-122.23388486645332,40.12573617716245,-120.72502895942912,41.58983357414569,2019-07-31,8,156.0
593391,6103,6109,-122.23388486645332,40.12573617716245,-119.95475334431002,38.02760098861166,2019-07-31,2,39.0
593397,6103,6039,-122.23388486645332,40.12573617716245,-119.76264813255865,37.21803147751612,2019-07-31,1,19.0
593402,6103,6105,-122.23388486645332,40.12573617716245,-123.11262773346346,40.650693556253756,2019-07-31,8,156.0
597891,6031,6013,-119.81550249362243,36.07536098867834,-121.95121244528309,37.92341874155632,2019-07-31,5,110.0
597892,6031,6067,-119.81550249362243,36.07536098867834,-121.34424340677604,38.449314807406715,2019-07-31,66,1452.0
597893,6031,6113,-119.81550249362243,36.07536098867834,-121.90162045610802,38.68664648089628,2019-07-31,3,66.0
597933,6031,6001,-119.81550249362243,36.07536098867834,-121.91788544949588,37.650546842122445,2019-07-31,21,462.0
597934,6031,6029,-119.81550249362243,36.07536098867834,-118.72990002272377,35.34284876287472,2019-07-31,119,2618.0
597935,6031,6037,-119.81550249362243,36.07536098867834,-118.26101696970831,34.19800147820897,2019-07-31,103,2266.0
597936,6031,6059,-119.81550249362243,36.07536098867834,-117.77614624417816,33.676913155110306,2019-07-31,36,792.0
597937,6031,6061,-119.81550249362243,36.07536098867834,-120.71765160991616,39.063427199381174,2019-07-31,10,220.0
597938,6031,6065,-119.81550249362243,36.07536098867834,-115.99384915368177,33.74368033412086,2019-07-31,9,198.0
597939,6031,6071,-119.81550249362243,36.07536098867834,-116.17846073060556,34.84143828214598,2019-07-31,14,308.0
597940,6031,6073,-119.81550249362243,36.07536098867834,-116.77020744456195,33.028203198952994,2019-07-31,41,902.0
597942,6031,6077,-119.81550249362243,36.07536098867834,-121.2714080737995,37.93474445570171,2019-07-31,36,792.0
597943,6031,6081,-119.81550249362243,36.07536098867834,-122.3556631985105,37.43620973176126,2019-07-31,4,88.0
597944,6031,6083,-119.81550249362243,36.07536098867834,-120.03078618310377,34.53834408621415,2019-07-31,17,374.0
597945,6031,6085,-119.81550249362243,36.07536098867834,-121.69627886046631,37.2324840315687,2019-07-31,25,550.0
597946,6031,6089,-119.81550249362243,36.07536098867834,-122.04052152474789,40.763766597080235,2019-07-31,1,22.0
597947,6031,6095,-119.81550249362243,36.07536098867834,-121.9400068971127,38.26691911759816,2019-07-31,1,22.0
597948,6031,6097,-119.81550249362243,36.07536098867834,-122.92254465472433,38.525292574496746,2019-07-31,8,176.0
597949,6031,6099,-119.81550249362243,36.07536098867834,-120.9976828984382,37.559137443240715,2019-07-31,21,462.0
597950,6031,6111,-119.81550249362243,36.07536098867834,-119.1260271961335,34.35752851853052,2019-07-31,7,154.0
597988,6031,6053,-119.81550249362243,36.07536098867834,-121.3089015574753,36.23977439726873,2019-07-31,16,352.0
597991,6031,6019,-119.81550249362243,36.07536098867834,-119.64931992072789,36.75817909995374,2019-07-31,959,21104.0
598001,6031,6005,-119.81550249362243,36.07536098867834,-120.65111562927252,38.44638950030805,2019-07-31,1,22.0
598002,6031,6035,-119.81550249362243,36.07536098867834,-120.59433283101079,40.673590390320065,2019-07-31,1,22.0
598003,6031,6107,-119.81550249362243,36.07536098867834,-118.80047251578982,36.22015662355563,2019-07-31,734,16152.0
598005,6031,6079,-119.81550249362243,36.07536098867834,-120.45219695427826,35.38741848606952,2019-07-31,171,3763.0
598008,6031,6087,-119.81550249362243,36.07536098867834,-122.00978740939895,37.02160590618132,2019-07-31,8,176.0
598015,6031,6041,-119.81550249362243,36.07536098867834,-122.74885854934313,38.05518332680756,2019-07-31,1,22.0
598016,6031,6045,-119.81550249362243,36.07536098867834,-123.43155391611874,39.4336238311982,2019-07-31,1,22.0
598025,6031,6057,-119.81550249362243,36.07536098867834,-120.76875211635961,39.30136957890384,2019-07-31,2,44.0
598027,6031,6017,-119.81550249362243,36.07536098867834,-120.52464692761319,38.778737973176135,2019-07-31,3,66.0
598034,6031,6115,-119.81550249362243,36.07536098867834,-121.35126271836053,39.26900767275675,2019-07-31,2,44.0
598036,6031,6021,-119.81550249362243,36.07536098867834,-122.39220680724118,39.59840476989015,2019-07-31,1,22.0
598037,6031,6031,-119.81550249362243,36.07536098867834,-119.81550249362243,36.07536098867834,2019-07-31,11623,255782.0
598038,6031,6047,-119.81550249362243,36.07536098867834,-120.71768800001988,37.19187047087785,2019-07-31,21,462.0
598039,6031,6027,-119.81550249362243,36.07536098867834,-117.41078968308284,36.511126808060865,2019-07-31,4,88.0
598040,6031,6011,-119.81550249362243,36.07536098867834,-122.23702845533448,39.177573134127535,2019-07-31,2,44.0
598043,6031,6109,-119.81550249362243,36.07536098867834,-119.95475334431002,38.02760098861166,2019-07-31,2,44.0
598046,6031,6039,-119.81550249362243,36.07536098867834,-119.76264813255865,37.21803147751612,2019-07-31,53,1166.0
598049,6031,6069,-119.81550249362243,36.07536098867834,-121.07499554108288,36.605705902231435,2019-07-31,3,66.0
598058,6035,6013,-120.59433283101079,40.673590390320065,-121.95121244528309,37.92341874155632,2019-07-31,2,46.0
598059,6035,6063,-120.59433283101079,40.673590390320065,-120.83859760079802,40.004682481022,2019-07-31,41,958.0
598060,6035,6067,-120.59433283101079,40.673590390320065,-121.34424340677604,38.449314807406715,2019-07-31,17,397.0
598061,6035,6113,-120.59433283101079,40.673590390320065,-121.90162045610802,38.68664648089628,2019-07-31,5,116.0
598073,6035,6001,-120.59433283101079,40.673590390320065,-121.91788544949588,37.650546842122445,2019-07-31,1,23.0
598074,6035,6037,-120.59433283101079,40.673590390320065,-118.26101696970831,34.19800147820897,2019-07-31,6,140.0
598075,6035,6059,-120.59433283101079,40.673590390320065,-117.77614624417816,33.676913155110306,2019-07-31,2,46.0
598076,6035,6061,-120.59433283101079,40.673590390320065,-120.71765160991616,39.063427199381174,2019-07-31,13,303.0
598077,6035,6065,-120.59433283101079,40.673590390320065,-115.99384915368177,33.74368033412086,2019-07-31,6,140.0
598078,6035,6071,-120.59433283101079,40.673590390320065,-116.17846073060556,34.84143828214598,2019-07-31,6,140.0
598079,6035,6073,-120.59433283101079,40.673590390320065,-116.77020744456195,33.028203198952994,2019-07-31,1,23.0
598081,6035,6077,-120.59433283101079,40.673590390320065,-121.2714080737995,37.93474445570171,2019-07-31,4,93.0
598082,6035,6081,-120.59433283101079,40.673590390320065,-122.3556631985105,37.43620973176126,2019-07-31,1,23.0
598083,6035,6085,-120.59433283101079,40.673590390320065,-121.69627886046631,37.2324840315687,2019-07-31,1,23.0
598084,6035,6089,-120.59433283101079,40.673590390320065,-122.04052152474789,40.763766597080235,2019-07-31,93,2173.0
598085,6035,6095,-120.59433283101079,40.673590390320065,-121.9400068971127,38.26691911759816,2019-07-31,12,280.0
598086,6035,6097,-120.59433283101079,40.673590390320065,-122.92254465472433,38.525292574496746,2019-07-31,6,140.0
598087,6035,6099,-120.59433283101079,40.673590390320065,-120.9976828984382,37.559137443240715,2019-07-31,11,257.0
598109,6035,6053,-120.59433283101079,40.673590390320065,-121.3089015574753,36.23977439726873,2019-07-31,12,280.0
598119,6035,6023,-120.59433283101079,40.673590390320065,-123.91581945049178,40.70500910443826,2019-07-31,4,93.0
598120,6035,6035,-120.59433283101079,40.673590390320065,-120.59433283101079,40.673590390320065,2019-07-31,2142,50055.0
598122,6035,6007,-120.59433283101079,40.673590390320065,-121.60067173183134,39.66692936367094,2019-07-31,7,163.0
598123,6035,6079,-120.59433283101079,40.673590390320065,-120.45219695427826,35.38741848606952,2019-07-31,2,46.0
598125,6035,6087,-120.59433283101079,40.673590390320065,-122.00978740939895,37.02160590618132,2019-07-31,3,70.0
598126,6035,6041,-120.59433283101079,40.673590390320065,-122.74885854934313,38.05518332680756,2019-07-31,3,70.0
598128,6035,6033,-120.59433283101079,40.673590390320065,-122.75318391622451,39.099645340199004,2019-07-31,1,23.0
598129,6035,6045,-120.59433283101079,40.673590390320065,-123.43155391611874,39.4336238311982,2019-07-31,4,93.0
598130,6035,6093,-120.59433283101079,40.673590390320065,-122.54036776276807,41.59268663385888,2019-07-31,6,140.0
598133,6035,6103,-120.59433283101079,40.673590390320065,-122.23388486645332,40.12573617716245,2019-07-31,6,140.0
598134,6035,6057,-120.59433283101079,40.673590390320065,-120.76875211635961,39.30136957890384,2019-07-31,1,23.0
598135,6035,6017,-120.59433283101079,40.673590390320065,-120.52464692761319,38.778737973176135,2019-07-31,5,116.0
598141,6035,6021,-120.59433283101079,40.673590390320065,-122.39220680724118,39.59840476989015,2019-07-31,2,46.0
598142,6035,6027,-120.59433283101079,40.673590390320065,-117.41078968308284,36.511126808060865,2019-07-31,1,23.0
598145,6035,6015,-120.59433283101079,40.673590390320065,-123.95780135791581,41.7449423699455,2019-07-31,6,140.0
598146,6035,6049,-120.59433283101079,40.673590390320065,-120.72502895942912,41.58983357414569,2019-07-31,21,490.0
598149,6035,6009,-120.59433283101079,40.673590390320065,-120.55413209741344,38.20460680352815,2019-07-31,1,23.0
598152,6035,6039,-120.59433283101079,40.673590390320065,-119.76264813255865,37.21803147751612,2019-07-31,1,23.0
598153,6035,6091,-120.59433283101079,40.673590390320065,-120.5159963784201,39.58040010161696,2019-07-31,1,23.0
608363,6003,6013,-119.82065303343381,38.59725063434423,-121.95121244528309,37.92341874155632,2019-07-31,1,19.0
608364,6003,6067,-119.82065303343381,38.59725063434423,-121.34424340677604,38.449314807406715,2019-07-31,3,58.0
608366,6003,6071,-119.82065303343381,38.59725063434423,-116.17846073060556,34.84143828214598,2019-07-31,2,38.0
608367,6003,6085,-119.82065303343381,38.59725063434423,-121.69627886046631,37.2324840315687,2019-07-31,3,58.0
608368,6003,6095,-119.82065303343381,38.59725063434423,-121.9400068971127,38.26691911759816,2019-07-31,6,116.0
608369,6003,6099,-119.82065303343381,38.59725063434423,-120.9976828984382,37.559137443240715,2019-07-31,2,38.0
608371,6003,6053,-119.82065303343381,38.59725063434423,-121.3089015574753,36.23977439726873,2019-07-31,3,58.0
608372,6003,6017,-119.82065303343381,38.59725063434423,-120.52464692761319,38.778737973176135,2019-07-31,12,232.0
608376,6003,6009,-119.82065303343381,38.59725063434423,-120.55413209741344,38.20460680352815,2019-07-31,1,19.0
608377,6003,6003,-119.82065303343381,38.59725063434423,-119.82065303343381,38.59725063434423,2019-07-31,47,912.0
608378,6005,6013,-120.65111562927252,38.44638950030805,-121.95121244528309,37.92341874155632,2019-07-31,9,192.0
608379,6005,6067,-120.65111562927252,38.44638950030805,-121.34424340677604,38.449314807406715,2019-07-31,434,9283.0
608380,6005,6113,-120.65111562927252,38.44638950030805,-121.90162045610802,38.68664648089628,2019-07-31,19,406.0
608397,6005,6001,-120.65111562927252,38.44638950030805,-121.91788544949588,37.650546842122445,2019-07-31,19,406.0
608398,6005,6029,-120.65111562927252,38.44638950030805,-118.72990002272377,35.34284876287472,2019-07-31,1,21.0
608399,6005,6037,-120.65111562927252,38.44638950030805,-118.26101696970831,34.19800147820897,2019-07-31,9,192.0
608400,6005,6059,-120.65111562927252,38.44638950030805,-117.77614624417816,33.676913155110306,2019-07-31,8,171.0
608401,6005,6061,-120.65111562927252,38.44638950030805,-120.71765160991616,39.063427199381174,2019-07-31,38,812.0
608402,6005,6065,-120.65111562927252,38.44638950030805,-115.99384915368177,33.74368033412086,2019-07-31,9,192.0
608403,6005,6073,-120.65111562927252,38.44638950030805,-116.77020744456195,33.028203198952994,2019-07-31,6,128.0
608405,6005,6077,-120.65111562927252,38.44638950030805,-121.2714080737995,37.93474445570171,2019-07-31,119,2545.0
608406,6005,6081,-120.65111562927252,38.44638950030805,-122.3556631985105,37.43620973176126,2019-07-31,6,128.0
608407,6005,6085,-120.65111562927252,38.44638950030805,-121.69627886046631,37.2324840315687,2019-07-31,17,363.0
608408,6005,6089,-120.65111562927252,38.44638950030805,-122.04052152474789,40.763766597080235,2019-07-31,2,42.0
608409,6005,6095,-120.65111562927252,38.44638950030805,-121.9400068971127,38.26691911759816,2019-07-31,9,192.0
608410,6005,6097,-120.65111562927252,38.44638950030805,-122.92254465472433,38.525292574496746,2019-07-31,7,149.0
608411,6005,6099,-120.65111562927252,38.44638950030805,-120.9976828984382,37.559137443240715,2019-07-31,25,534.0
608412,6005,6111,-120.65111562927252,38.44638950030805,-119.1260271961335,34.35752851853052,2019-07-31,6,128.0
608420,6005,6053,-120.65111562927252,38.44638950030805,-121.3089015574753,36.23977439726873,2019-07-31,6,128.0
608421,6005,6019,-120.65111562927252,38.44638950030805,-119.64931992072789,36.75817909995374,2019-07-31,5,106.0
608425,6005,6005,-120.65111562927252,38.44638950030805,-120.65111562927252,38.44638950030805,2019-07-31,2722,58225.0
608426,6005,6023,-120.65111562927252,38.44638950030805,-123.91581945049178,40.70500910443826,2019-07-31,1,21.0
608427,6005,6107,-120.65111562927252,38.44638950030805,-118.80047251578982,36.22015662355563,2019-07-31,4,85.0
608428,6005,6007,-120.65111562927252,38.44638950030805,-121.60067173183134,39.66692936367094,2019-07-31,13,278.0
608429,6005,6079,-120.65111562927252,38.44638950030805,-120.45219695427826,35.38741848606952,2019-07-31,3,64.0
608430,6005,6087,-120.65111562927252,38.44638950030805,-122.00978740939895,37.02160590618132,2019-07-31,8,171.0
608438,6005,6093,-120.65111562927252,38.44638950030805,-122.54036776276807,41.59268663385888,2019-07-31,1,21.0
608440,6005,6103,-120.65111562927252,38.44638950030805,-122.23388486645332,40.12573617716245,2019-07-31,1,21.0
608441,6005,6057,-120.65111562927252,38.44638950030805,-120.76875211635961,39.30136957890384,2019-07-31,5,106.0
608442,6005,6017,-120.65111562927252,38.44638950030805,-120.52464692761319,38.778737973176135,2019-07-31,112,2395.0
608448,6005,6115,-120.65111562927252,38.44638950030805,-121.35126271836053,39.26900767275675,2019-07-31,2,42.0
608450,6005,6021,-120.65111562927252,38.44638950030805,-122.39220680724118,39.59840476989015,2019-07-31,1,21.0
608451,6005,6047,-120.65111562927252,38.44638950030805,-120.71768800001988,37.19187047087785,2019-07-31,6,128.0
608456,6005,6011,-120.65111562927252,38.44638950030805,-122.23702845533448,39.177573134127535,2019-07-31,1,21.0
608460,6005,6009,-120.65111562927252,38.44638950030805,-120.55413209741344,38.20460680352815,2019-07-31,72,1540.0
608461,6005,6109,-120.65111562927252,38.44638950030805,-119.95475334431002,38.02760098861166,2019-07-31,21,449.0
608465,6005,6039,-120.65111562927252,38.44638950030805,-119.76264813255865,37.21803147751612,2019-07-31,4,85.0
608466,6005,6003,-120.65111562927252,38.44638950030805,-119.82065303343381,38.59725063434423,2019-07-31,2,42.0
608468,6009,6013,-120.55413209741344,38.20460680352815,-121.95121244528309,37.92341874155632,2019-07-31,57,1195.0
608469,6009,6067,-120.55413209741344,38.20460680352815,-121.34424340677604,38.449314807406715,2019-07-31,114,2391.0
608470,6009,6113,-120.55413209741344,38.20460680352815,-121.90162045610802,38.68664648089628,2019-07-31,7,146.0
608487,6009,6001,-120.55413209741344,38.20460680352815,-121.91788544949588,37.650546842122445,2019-07-31,43,902.0
608488,6009,6029,-120.55413209741344,38.20460680352815,-118.72990002272377,35.34284876287472,2019-07-31,2,41.0
608489,6009,6037,-120.55413209741344,38.20460680352815,-118.26101696970831,34.19800147820897,2019-07-31,9,188.0
608490,6009,6059,-120.55413209741344,38.20460680352815,-117.77614624417816,33.676913155110306,2019-07-31,2,41.0
608491,6009,6061,-120.55413209741344,38.20460680352815,-120.71765160991616,39.063427199381174,2019-07-31,42,881.0
608492,6009,6065,-120.55413209741344,38.20460680352815,-115.99384915368177,33.74368033412086,2019-07-31,4,83.0
608493,6009,6071,-120.55413209741344,38.20460680352815,-116.17846073060556,34.84143828214598,2019-07-31,1,20.0
608494,6009,6073,-120.55413209741344,38.20460680352815,-116.77020744456195,33.028203198952994,2019-07-31,2,41.0
608496,6009,6077,-120.55413209741344,38.20460680352815,-121.2714080737995,37.93474445570171,2019-07-31,445,9334.0
608497,6009,6081,-120.55413209741344,38.20460680352815,-122.3556631985105,37.43620973176126,2019-07-31,26,545.0
608498,6009,6085,-120.55413209741344,38.20460680352815,-121.69627886046631,37.2324840315687,2019-07-31,29,608.0
608499,6009,6089,-120.55413209741344,38.20460680352815,-122.04052152474789,40.763766597080235,2019-07-31,5,104.0
608500,6009,6095,-120.55413209741344,38.20460680352815,-121.9400068971127,38.26691911759816,2019-07-31,15,314.0
608501,6009,6097,-120.55413209741344,38.20460680352815,-122.92254465472433,38.525292574496746,2019-07-31,8,167.0
608502,6009,6099,-120.55413209741344,38.20460680352815,-120.9976828984382,37.559137443240715,2019-07-31,128,2685.0
608538,6009,6053,-120.55413209741344,38.20460680352815,-121.3089015574753,36.23977439726873,2019-07-31,5,104.0
608543,6009,6019,-120.55413209741344,38.20460680352815,-119.64931992072789,36.75817909995374,2019-07-31,5,104.0
608548,6009,6005,-120.55413209741344,38.20460680352815,-120.65111562927252,38.44638950030805,2019-07-31,181,3796.0
608549,6009,6023,-120.55413209741344,38.20460680352815,-123.91581945049178,40.70500910443826,2019-07-31,4,83.0
608550,6009,6035,-120.55413209741344,38.20460680352815,-120.59433283101079,40.673590390320065,2019-07-31,2,41.0
608552,6009,6107,-120.55413209741344,38.20460680352815,-118.80047251578982,36.22015662355563,2019-07-31,2,41.0
608553,6009,6007,-120.55413209741344,38.20460680352815,-121.60067173183134,39.66692936367094,2019-07-31,10,209.0
608554,6009,6079,-120.55413209741344,38.20460680352815,-120.45219695427826,35.38741848606952,2019-07-31,2,41.0
608555,6009,6087,-120.55413209741344,38.20460680352815,-122.00978740939895,37.02160590618132,2019-07-31,9,188.0
608560,6009,6033,-120.55413209741344,38.20460680352815,-122.75318391622451,39.099645340199004,2019-07-31,5,104.0
608567,6009,6093,-120.55413209741344,38.20460680352815,-122.54036776276807,41.59268663385888,2019-07-31,2,41.0
608568,6009,6103,-120.55413209741344,38.20460680352815,-122.23388486645332,40.12573617716245,2019-07-31,1,20.0
608570,6009,6057,-120.55413209741344,38.20460680352815,-120.76875211635961,39.30136957890384,2019-07-31,3,62.0
608571,6009,6017,-120.55413209741344,38.20460680352815,-120.52464692761319,38.778737973176135,2019-07-31,18,377.0
608578,6009,6115,-120.55413209741344,38.20460680352815,-121.35126271836053,39.26900767275675,2019-07-31,3,62.0
608582,6009,6101,-120.55413209741344,38.20460680352815,-121.69484234013284,39.03452288404048,2019-07-31,8,167.0
608584,6009,6031,-120.55413209741344,38.20460680352815,-119.81550249362243,36.07536098867834,2019-07-31,1,20.0
608585,6009,6047,-120.55413209741344,38.20460680352815,-120.71768800001988,37.19187047087785,2019-07-31,8,167.0
608589,6009,6011,-120.55413209741344,38.20460680352815,-122.23702845533448,39.177573134127535,2019-07-31,3,62.0
608593,6009,6009,-120.55413209741344,38.20460680352815,-120.55413209741344,38.20460680352815,2019-07-31,2898,60792.0
608594,6009,6109,-120.55413209741344,38.20460680352815,-119.95475334431002,38.02760098861166,2019-07-31,195,4090.0
608596,6009,6039,-120.55413209741344,38.20460680352815,-119.76264813255865,37.21803147751612,2019-07-31,3,62.0
608597,6009,6003,-120.55413209741344,38.20460680352815,-119.82065303343381,38.59725063434423,2019-07-31,9,188.0
608599,6011,6013,-122.23702845533448,39.177573134127535,-121.95121244528309,37.92341874155632,2019-07-31,4,101.0
608600,6011,6063,-122.23702845533448,39.177573134127535,-120.83859760079802,40.004682481022,2019-07-31,3,76.0
608601,6011,6067,-122.23702845533448,39.177573134127535,-121.34424340677604,38.449314807406715,2019-07-31,49,1244.0
608602,6011,6113,-122.23702845533448,39.177573134127535,-121.90162045610802,38.68664648089628,2019-07-31,133,3378.0
608613,6011,6001,-122.23702845533448,39.177573134127535,-121.91788544949588,37.650546842122445,2019-07-31,4,101.0
608614,6011,6029,-122.23702845533448,39.177573134127535,-118.72990002272377,35.34284876287472,2019-07-31,4,101.0
608615,6011,6037,-122.23702845533448,39.177573134127535,-118.26101696970831,34.19800147820897,2019-07-31,1,25.0
608616,6011,6055,-122.23702845533448,39.177573134127535,-122.33053320427236,38.5064736594468,2019-07-31,18,457.0
608617,6011,6059,-122.23702845533448,39.177573134127535,-117.77614624417816,33.676913155110306,2019-07-31,1,25.0
608618,6011,6061,-122.23702845533448,39.177573134127535,-120.71765160991616,39.063427199381174,2019-07-31,10,253.0
608619,6011,6077,-122.23702845533448,39.177573134127535,-121.2714080737995,37.93474445570171,2019-07-31,12,304.0
608620,6011,6081,-122.23702845533448,39.177573134127535,-122.3556631985105,37.43620973176126,2019-07-31,1,25.0
608621,6011,6085,-122.23702845533448,39.177573134127535,-121.69627886046631,37.2324840315687,2019-07-31,1,25.0
608622,6011,6089,-122.23702845533448,39.177573134127535,-122.04052152474789,40.763766597080235,2019-07-31,6,152.0
608623,6011,6095,-122.23702845533448,39.177573134127535,-121.9400068971127,38.26691911759816,2019-07-31,51,1295.0
608624,6011,6097,-122.23702845533448,39.177573134127535,-122.92254465472433,38.525292574496746,2019-07-31,1,25.0
608625,6011,6099,-122.23702845533448,39.177573134127535,-120.9976828984382,37.559137443240715,2019-07-31,5,126.0
608626,6011,6111,-122.23702845533448,39.177573134127535,-119.1260271961335,34.35752851853052,2019-07-31,2,50.0
608629,6011,6019,-122.23702845533448,39.177573134127535,-119.64931992072789,36.75817909995374,2019-07-31,3,76.0
608632,6011,6023,-122.23702845533448,39.177573134127535,-123.91581945049178,40.70500910443826,2019-07-31,5,126.0
608633,6011,6007,-122.23702845533448,39.177573134127535,-121.60067173183134,39.66692936367094,2019-07-31,49,1244.0
608636,6011,6033,-122.23702845533448,39.177573134127535,-122.75318391622451,39.099645340199004,2019-07-31,5,126.0
608637,6011,6045,-122.23702845533448,39.177573134127535,-123.43155391611874,39.4336238311982,2019-07-31,21,533.0
608641,6011,6103,-122.23702845533448,39.177573134127535,-122.23388486645332,40.12573617716245,2019-07-31,4,101.0
608643,6011,6057,-122.23702845533448,39.177573134127535,-120.76875211635961,39.30136957890384,2019-07-31,7,177.0
608644,6011,6017,-122.23702845533448,39.177573134127535,-120.52464692761319,38.778737973176135,2019-07-31,4,101.0
608646,6011,6115,-122.23702845533448,39.177573134127535,-121.35126271836053,39.26900767275675,2019-07-31,20,507.0
608648,6011,6101,-122.23702845533448,39.177573134127535,-121.69484234013284,39.03452288404048,2019-07-31,118,2997.0
608649,6011,6021,-122.23702845533448,39.177573134127535,-122.39220680724118,39.59840476989015,2019-07-31,44,1117.0
608650,6011,6031,-122.23702845533448,39.177573134127535,-119.81550249362243,36.07536098867834,2019-07-31,1,25.0
608651,6011,6047,-122.23702845533448,39.177573134127535,-120.71768800001988,37.19187047087785,2019-07-31,2,50.0
608652,6011,6011,-122.23702845533448,39.177573134127535,-122.23702845533448,39.177573134127535,2019-07-31,1208,30682.0
608653,6011,6015,-122.23702845533448,39.177573134127535,-123.95780135791581,41.7449423699455,2019-07-31,2,50.0
608656,6011,6039,-122.23702845533448,39.177573134127535,-119.76264813255865,37.21803147751612,2019-07-31,1,25.0
608658,6015,6013,-123.95780135791581,41.7449423699455,-121.95121244528309,37.92341874155632,2019-07-31,2,40.0
608659,6015,6067,-123.95780135791581,41.7449423699455,-121.34424340677604,38.449314807406715,2019-07-31,17,346.0
608660,6015,6113,-123.95780135791581,41.7449423699455,-121.90162045610802,38.68664648089628,2019-07-31,2,40.0
608670,6015,6001,-123.95780135791581,41.7449423699455,-121.91788544949588,37.650546842122445,2019-07-31,3,61.0
608671,6015,6029,-123.95780135791581,41.7449423699455,-118.72990002272377,35.34284876287472,2019-07-31,1,20.0
608672,6015,6037,-123.95780135791581,41.7449423699455,-118.26101696970831,34.19800147820897,2019-07-31,15,305.0
608673,6015,6059,-123.95780135791581,41.7449423699455,-117.77614624417816,33.676913155110306,2019-07-31,7,142.0
608674,6015,6061,-123.95780135791581,41.7449423699455,-120.71765160991616,39.063427199381174,2019-07-31,3,61.0
608675,6015,6065,-123.95780135791581,41.7449423699455,-115.99384915368177,33.74368033412086,2019-07-31,4,81.0
608676,6015,6071,-123.95780135791581,41.7449423699455,-116.17846073060556,34.84143828214598,2019-07-31,2,40.0
608677,6015,6073,-123.95780135791581,41.7449423699455,-116.77020744456195,33.028203198952994,2019-07-31,3,61.0
608679,6015,6077,-123.95780135791581,41.7449423699455,-121.2714080737995,37.93474445570171,2019-07-31,2,40.0
608680,6015,6081,-123.95780135791581,41.7449423699455,-122.3556631985105,37.43620973176126,2019-07-31,4,81.0
608681,6015,6085,-123.95780135791581,41.7449423699455,-121.69627886046631,37.2324840315687,2019-07-31,9,183.0
608682,6015,6089,-123.95780135791581,41.7449423699455,-122.04052152474789,40.763766597080235,2019-07-31,39,795.0
608683,6015,6099,-123.95780135791581,41.7449423699455,-120.9976828984382,37.559137443240715,2019-07-31,1,20.0
608684,6015,6111,-123.95780135791581,41.7449423699455,-119.1260271961335,34.35752851853052,2019-07-31,1,20.0
608700,6015,6053,-123.95780135791581,41.7449423699455,-121.3089015574753,36.23977439726873,2019-07-31,5,101.0
608709,6015,6023,-123.95780135791581,41.7449423699455,-123.91581945049178,40.70500910443826,2019-07-31,57,1162.0
608710,6015,6107,-123.95780135791581,41.7449423699455,-118.80047251578982,36.22015662355563,2019-07-31,5,101.0
608711,6015,6007,-123.95780135791581,41.7449423699455,-121.60067173183134,39.66692936367094,2019-07-31,3,61.0
608712,6015,6079,-123.95780135791581,41.7449423699455,-120.45219695427826,35.38741848606952,2019-07-31,2,40.0
608713,6015,6087,-123.95780135791581,41.7449423699455,-122.00978740939895,37.02160590618132,2019-07-31,1,20.0
608715,6015,6041,-123.95780135791581,41.7449423699455,-122.74885854934313,38.05518332680756,2019-07-31,5,101.0
608717,6015,6033,-123.95780135791581,41.7449423699455,-122.75318391622451,39.099645340199004,2019-07-31,2,40.0
608718,6015,6045,-123.95780135791581,41.7449423699455,-123.43155391611874,39.4336238311982,2019-07-31,13,265.0
608721,6015,6093,-123.95780135791581,41.7449423699455,-122.54036776276807,41.59268663385888,2019-07-31,12,244.0
608726,6015,6017,-123.95780135791581,41.7449423699455,-120.52464692761319,38.778737973176135,2019-07-31,3,61.0
608733,6015,6115,-123.95780135791581,41.7449423699455,-121.35126271836053,39.26900767275675,2019-07-31,2,40.0
